numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
600,9,43970.74328648325,0.14987240676852678
1200,9,43902.04534329151,0.14960615375938396
2100,9,43830.81556623001,0.1493706845255792
2400,9,43796.08667468264,0.14921759381161076
3e3,9,43784.19452868095,0.14918913944797546
600,10,43904.628886613784,0.14972837239952289
1200,10,43770.15536428477,0.14915075300365704
2100,10,43623.63651464545,0.14869289915236544
2400,10,43696.874427476374,0.14897688321726002
3e3,10,43682.48502094682,0.1488640389843798
600,11,43877.32964724272,0.1496849913982078
1200,11,43697.866600858084,0.14897426575386305
2100,11,43681.23098018056,0.14895656113774297
2400,11,43654.747550868015,0.14885366158657437
3e3,11,43622.9955808541,0.1487429906898558
600,12,43849.17342227209,0.14971156527701368
1200,12,43773.353962739704,0.1493204247601366
2100,12,43655.155929417175,0.14886423622432768
2400,12,43669.784027962065,0.14899222054004205
3e3,12,43683.83921735535,0.14906425729832729
600,13,43935.854668715976,0.14998008107103974
1200,13,43948.129323714325,0.14998351180715086
2100,13,43786.47106131407,0.14944267041873088
2400,13,43790.69322020746,0.1494529155422196
3e3,13,43794.90899357108,0.14945162170753887
600,14,44101.12466522228,0.15061161974619364
1200,14,44144.590730875796,0.1507065942959557
2100,14,44018.23960629348,0.1502671374918938
2400,14,44027.417019176886,0.15041347295461938
3e3,14,44011.227754221945,0.15027689816665157
600,15,44409.955480346645,0.15171252495899068
1200,15,44325.46577442911,0.151489010919925
2100,15,44202.632822406784,0.15105686766370208
2400,15,44243.0300347374,0.15109252472163914
3e3,15,44242.448556779054,0.15109969337683002
